Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Nuclei_RadialDistribution_RadialCV_ER_3of4,-0.0869633758101532,Nuclei,RadialDistribution,RadialCV,ER,894
Cytoplasm_Texture_InfoMeas2_ER_3_02_256,-0.0902164716936747,Cytoplasm,Texture,InfoMeas2,ER,895
Nuclei_Texture_Correlation_Mitochondria_3_00_256,-0.09079910806120917,Nuclei,Texture,Correlation,Mitochondria,896
Nuclei_Correlation_K_ER_Hoechst,-0.09285095004097046,Nuclei,Correlation,K,ER,897
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_5,-0.09447214190924096,Nuclei,RadialDistribution,ZernikeMagnitude,PM,898
Cytoplasm_AreaShape_MaximumRadius,-0.09450454526616354,Cytoplasm,AreaShape,MaximumRadius,,899
Cytoplasm_Texture_DifferenceEntropy_ER_3_02_256,-0.09520410309311823,Cytoplasm,Texture,DifferenceEntropy,ER,900
Cytoplasm_Texture_InfoMeas1_PM_3_03_256,-0.09798911809833283,Cytoplasm,Texture,InfoMeas1,PM,901
Nuclei_RadialDistribution_MeanFrac_ER_1of4,-0.09799644791927672,Nuclei,RadialDistribution,MeanFrac,ER,902
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_4_0,-0.09819867472438083,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,903
Nuclei_RadialDistribution_RadialCV_Hoechst_4of4,-0.09821497981737325,Nuclei,RadialDistribution,RadialCV,Hoechst,904
Cytoplasm_Granularity_2_Actin,-0.09865518986396328,Cytoplasm,Granularity,2,Actin,905
Nuclei_Texture_Correlation_ER_3_02_256,-0.09919599700686246,Nuclei,Texture,Correlation,ER,906
Nuclei_Texture_Correlation_Hoechst_3_00_256,-0.09991260188227571,Nuclei,Texture,Correlation,Hoechst,907
Nuclei_Texture_Correlation_Mitochondria_3_01_256,-0.10088332017887221,Nuclei,Texture,Correlation,Mitochondria,908
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_4,-0.10295237487714126,Nuclei,RadialDistribution,ZernikeMagnitude,PM,909
Cells_RadialDistribution_RadialCV_Mitochondria_4of4,-0.10295745203644009,Cells,RadialDistribution,RadialCV,Mitochondria,910
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,-0.10415497683056316,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,911
Cytoplasm_Correlation_RWC_Hoechst_ER,-0.10425116519763435,Cytoplasm,Correlation,RWC,Hoechst,912
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_3,-0.10711920690332856,Nuclei,RadialDistribution,ZernikeMagnitude,ER,913
Cytoplasm_Granularity_3_ER,-0.10721498610038317,Cytoplasm,Granularity,3,ER,914
Nuclei_Intensity_IntegratedIntensityEdge_Mitochondria,-0.10837403942700981,Nuclei,Intensity,IntegratedIntensityEdge,Mitochondria,915
Nuclei_Texture_Correlation_PM_3_02_256,-0.10936944865634465,Nuclei,Texture,Correlation,PM,916
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_9_1,-0.11072910328590656,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,917
Cytoplasm_Texture_DifferenceEntropy_PM_3_00_256,-0.11261703088505226,Cytoplasm,Texture,DifferenceEntropy,PM,918
Cells_Intensity_MaxIntensity_Actin,-0.11626255657289393,Cells,Intensity,MaxIntensity,Actin,919
Cytoplasm_Correlation_Correlation_ER_Mitochondria,-0.1165125882909755,Cytoplasm,Correlation,Correlation,ER,920
Cells_RadialDistribution_RadialCV_Actin_3of4,-0.11677042380063078,Cells,RadialDistribution,RadialCV,Actin,921
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_4_2,-0.11995157976159943,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,922
Cells_RadialDistribution_ZernikeMagnitude_PM_7_1,-0.12210922476853371,Cells,RadialDistribution,ZernikeMagnitude,PM,923
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,-0.12541431379757692,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,924
Cytoplasm_Texture_SumVariance_PM_3_03_256,-0.12610839151918188,Cytoplasm,Texture,SumVariance,PM,925
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,-0.12976084706007998,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,926
Cells_RadialDistribution_MeanFrac_Actin_4of4,-0.13182976102466373,Cells,RadialDistribution,MeanFrac,Actin,927
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_0,-0.13201502552966712,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,928
Cells_Granularity_1_Actin,-0.1330123061847993,Cells,Granularity,1,Actin,929
Nuclei_Granularity_1_Actin,-0.13424599548397756,Nuclei,Granularity,1,Actin,930
Cells_AreaShape_Zernike_5_5,-0.14070990252521093,Cells,AreaShape,Zernike,5,931
Cytoplasm_Granularity_2_ER,-0.14473973736162155,Cytoplasm,Granularity,2,ER,932
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_2_2,-0.1483290880759499,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,933
Cells_RadialDistribution_ZernikeMagnitude_Actin_4_4,-0.14916211500375567,Cells,RadialDistribution,ZernikeMagnitude,Actin,934
Cytoplasm_Intensity_MassDisplacement_Mitochondria,-0.1504982553125084,Cytoplasm,Intensity,MassDisplacement,Mitochondria,935
Nuclei_Correlation_RWC_Hoechst_ER,-0.15904093347523685,Nuclei,Correlation,RWC,Hoechst,936
Nuclei_Granularity_1_ER,-0.1598253311247733,Nuclei,Granularity,1,ER,937
Cells_Intensity_IntegratedIntensityEdge_Mitochondria,-0.16166286070745436,Cells,Intensity,IntegratedIntensityEdge,Mitochondria,938
Cells_RadialDistribution_ZernikeMagnitude_Actin_4_0,-0.16202172831753842,Cells,RadialDistribution,ZernikeMagnitude,Actin,939
Cytoplasm_Texture_InfoMeas1_PM_3_01_256,-0.16689185038332308,Cytoplasm,Texture,InfoMeas1,PM,940
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_2_0,-0.17191249691057833,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,941
Nuclei_Correlation_RWC_Actin_Hoechst,-0.17405523655469174,Nuclei,Correlation,RWC,Actin,942
Cytoplasm_Texture_Correlation_Actin_3_03_256,-0.18292156393108583,Cytoplasm,Texture,Correlation,Actin,943
Cytoplasm_Intensity_MADIntensity_Mitochondria,-0.18681771480652928,Cytoplasm,Intensity,MADIntensity,Mitochondria,944
Nuclei_Correlation_K_ER_Mitochondria,-0.19181348837452597,Nuclei,Correlation,K,ER,945
Nuclei_Correlation_K_Mitochondria_ER,-0.19515761337597298,Nuclei,Correlation,K,Mitochondria,946
Nuclei_Texture_Correlation_PM_3_00_256,-0.21437285829315936,Nuclei,Texture,Correlation,PM,947
Cells_Intensity_IntegratedIntensityEdge_PM,-0.2145170925360918,Cells,Intensity,IntegratedIntensityEdge,PM,948
Nuclei_Intensity_IntegratedIntensity_Hoechst,-0.2145847315285517,Nuclei,Intensity,IntegratedIntensity,Hoechst,949
Cytoplasm_Texture_InfoMeas1_PM_3_02_256,-0.21530718549315034,Cytoplasm,Texture,InfoMeas1,PM,950
Cytoplasm_Texture_Correlation_Actin_3_00_256,-0.21554588999435742,Cytoplasm,Texture,Correlation,Actin,951
Cytoplasm_Granularity_1_ER,-0.22095350851527465,Cytoplasm,Granularity,1,ER,952
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_3,-0.22769824250917725,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,953
Nuclei_Intensity_MinIntensity_Mitochondria,-0.22837205523266307,Nuclei,Intensity,MinIntensity,Mitochondria,954
Cells_Intensity_IntegratedIntensityEdge_ER,-0.22942970764011486,Cells,Intensity,IntegratedIntensityEdge,ER,955
Cytoplasm_RadialDistribution_MeanFrac_Actin_4of4,-0.22961518602342815,Cytoplasm,RadialDistribution,MeanFrac,Actin,956
Cytoplasm_Texture_DifferenceEntropy_ER_3_03_256,-0.23410860939783543,Cytoplasm,Texture,DifferenceEntropy,ER,957
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_00_256,-0.23457260446295689,Cytoplasm,Texture,DifferenceVariance,Mitochondria,958
Nuclei_Correlation_RWC_PM_Actin,-0.23512220761324362,Nuclei,Correlation,RWC,PM,959
Cytoplasm_Granularity_1_PM,-0.23586364578781985,Cytoplasm,Granularity,1,PM,960
Cells_Correlation_RWC_Mitochondria_Actin,-0.23662672363903847,Cells,Correlation,RWC,Mitochondria,961
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_3_1,-0.23956166361324488,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,962
Nuclei_Texture_InfoMeas1_PM_3_01_256,-0.24740425839185962,Nuclei,Texture,InfoMeas1,PM,963
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_01_256,-0.2563863098089223,Cytoplasm,Texture,AngularSecondMoment,Mitochondria,964
Nuclei_Correlation_K_Mitochondria_Actin,-0.2607298313640773,Nuclei,Correlation,K,Mitochondria,965
Nuclei_Correlation_Correlation_Hoechst_PM,-0.27991159706234203,Nuclei,Correlation,Correlation,Hoechst,966
Nuclei_Correlation_RWC_Actin_PM,-0.28368752220292026,Nuclei,Correlation,RWC,Actin,967
Cytoplasm_Intensity_IntegratedIntensity_Actin,-0.3021386341449274,Cytoplasm,Intensity,IntegratedIntensity,Actin,968
Nuclei_RadialDistribution_MeanFrac_PM_3of4,-0.310447634095964,Nuclei,RadialDistribution,MeanFrac,PM,969
Nuclei_AreaShape_MajorAxisLength,-0.4019511745745016,Nuclei,AreaShape,MajorAxisLength,,970
Cells_Intensity_IntegratedIntensityEdge_Actin,-0.4827399413959831,Cells,Intensity,IntegratedIntensityEdge,Actin,971
Cytoplasm_Intensity_LowerQuartileIntensity_Actin,-0.48447406010069527,Cytoplasm,Intensity,LowerQuartileIntensity,Actin,972
Cells_Intensity_MinIntensityEdge_Actin,-0.5441534784855584,Cells,Intensity,MinIntensityEdge,Actin,973
